customer_id,customer_name,email,phone,registration_date,customer_segment,country,city,postal_code,lifetime_value
CUST_1130,Sarah Williams,sarah.williams80@gmail.com,555-293-1475,31-Jan-2021,Retail,USA,Chicago,60601,4133.338025411385
CUST_1131,Jane Rodriguez,,5557334673,02/08/2021,Retail,France,Paris,75001,9867.037958715333
CUST_1132,Michael Brown,MICHAEL.BROWN6@GMAIL.COM,555-241-9247,05/25/2022,Retail,France,Paris,75001,653.6708662694341
CUST_1133,John Davis,,+1-555-182-7697,2022.03.19,Retail,Canada,Toronto,M5H 2N2,1507.595626234781
CUST_1134,François,robert.rodriguez88@gmail.com,(555) 123-6325,2023-05-01,Retail,Germany,Berlin,10115,622.9763496951646
CUST_1135,Jane Smith,jane.smith50@gmail.com,5557245095,2022-04-22,VIP,Germany,Berlin,10115,6295.82783032552
CUST_1136,David Smith,david.smith31@gmail.com,+1-555-270-8731,2022-02-27,Retail,Germany,Berlin,10115,639.6418463958239
CUST_1137,Ashley Johnson,ashley.johnson27@gmail.com,+1-555-800-2490,06/29/2021,Wholesale,UK,Manchester,M1 1AE,8380.753400023621
CUST_1138,Sarah Davis,sarah.davis79@gmail.com,5554791372,2023-09-24,Corporate,France,Lyon,69001,5168.192443751085
CUST_1139,John Johnson,john.johnson78@gmail.com,+1-555-860-7378,2021-01-14,VIP,USA,New York,10001,5317.375483357184
CUST_1140,William Jones,william.jones10@gmail.com,,14-Aug-2022,Wholesale,UK,London,SW1A 1AA,5659.785626350723
CUST_1141,John Martinez,,555-984-4162,2023-07-08,Corporate,UK,London,SW1A 1AA,1791.0556924314862
CUST_1142,David Brown,DAVID.BROWN73@GMAIL.COM,(555) 970-3644,2021-02-15,Retail,UK,London,SW1A 1AA,2057.1340008334264
CUST_1143,Sarah Brown,sarah.brown81@gmail.com,555-568-7046,2022-11-04,Retail,Germany,Berlin,10115,3256.2914964427464
CUST_1144,Emily Jones,emily.jones64@gmail.com,555-840-4920,03/06/2021,Retail,UK,London,SW1A 1AA,5975.614516636329
CUST_1145,David Rodriguez,david.rodriguez13@gmail.com,(555) 279-8736,2023.09.10,Wholesale,France,Lyon,69001,2180.165981808124
CUST_1146,Sarah Davis,sarah.davis2@gmail.com,+1-555-829-4273,2023-02-28,Wholesale,UK,London,SW1A 1AA,1251.6840986192863
CUST_1147,Jane Jones,jane.jones19@gmail.com,555-430-3173,06/17/2023,Retail,UK,Manchester,M1 1AE,9704.15717554248
CUST_1148,Michael Williams,michael.williams99@gmail.com,5554002061,10/15/2021,Retail,France,Lyon,69001,317.61996661526683
CUST_1149,David Johnson,david.johnson40@gmail.com,+1-555-131-4391,2022.12.28,Wholesale,France,Lyon,69001,8046.704312826614
CUST_1150,John Martinez,john.martinez71@gmail.com,(555) 691-8555,16-Oct-2021,Retail,USA,Chicago,60601,7901.547980792719
CUST_1151,William Rodriguez,william.rodriguez12@gmail.com,5555705014,2023-01-07,Wholesale,France,Paris,75001,3042.4197270664504
CUST_1152,Jane Brown,JANE.BROWN64@GMAIL.COM,555-800-8268,06-May-2022,Wholesale,UK,Manchester,M1 1AE,1442.7034984724028
CUST_1153,William Garcia,william.garcia13@gmail.com,+1-555-347-3897,27-Jul-2021,Corporate,Canada,Toronto,M5H 2N2,1541.7236023836917
CUST_1154,William Garcia,william.garcia59@gmail.com,5555729195,04/02/2023,Corporate,USA,Los Angeles,90001,7004.573010648206
CUST_1155,David Williams,,(555) 756-2821,01-Oct-2021,Corporate,USA,Chicago,60601,6463.785251753119
CUST_1156,David Martinez,david.martinez22@gmail.com,,25-Jan-2021,Retail,USA,Los Angeles,90001,7849.182175088728
CUST_1157,Emily Williams,emily.williams38@gmail.com,+1-555-993-3609,11/19/2022,Corporate,UK,Manchester,M1 1AE,9381.063606751137
CUST_1158,Jane Jones,jane.jones21@gmail.com,+1-555-350-8572,06-Oct-2021,Wholesale,Germany,Berlin,10115,6950.080896339261
CUST_1159,Ashley Garcia,ashley.garcia9@gmail.com,5558392144,14-Sep-2023,Retail,Canada,Toronto,M5H 2N2,1642.9302118592902
CUST_1160,  William Davis ,william.davis36@gmail.com,(555) 107-1529,2023-06-12,Retail,France,Paris,75001,2510.081905977566
CUST_1161,John Williams,john.williams74@gmail.com,5557987657,07/12/2021,Retail,UK,London,,8437.717935643834
CUST_1162,John Davis,john.davis47@gmail.com,(555) 987-9515,2021.08.29,Retail,USA,New York,10001,2172.130150758665
CUST_1163,John Johnson,john.johnson46@gmail.com,,2022.12.08,Wholesale,Germany,London,10115,817.970937849366
CUST_1164,Robert Smith,,,04-Apr-2022,Corporate,Canada,Toronto,M5H 2N2,7062.47253501828
CUST_1165,Jane Miller,jane.miller10@gmail.com,555-366-9803,04/10/2023,Retail,France,Paris,75001,4085.0109193524063
CUST_1166,Robert Williams,robert.williams23@gmail.com,(555) 223-9751,2021.01.02,Retail,France,Lyon,69001,9208.396520204446
CUST_1167,Ashley Martinez,ashley.martinez91@gmail.com,(555) 831-1388,10/28/2022,VIP,Germany,Berlin,10115,6537.525203827249
CUST_1168,Jessica Martinez,JESSICA.MARTINEZ99@GMAIL.COM,555-549-8877,2021.02.15,Retail,Germany,Berlin,10115,995.1478801374415
CUST_1169,Sarah Jones,sarah.jones59@gmail.com,+1-555-947-1979,2023.06.14,Retail,France,Lyon,69001,9483.78001581124
CUST_1170,Sarah Brown,sarah.brown34@gmail.com,555-399-7527,2022.07.31,Wholesale,France,Lyon,69001,2659.7169100384344
CUST_1171,  William Johnson ,,(555) 948-1653,06-May-2023,Wholesale,France,Paris,75001,3438.403655022229
CUST_1172,Jessica Martinez,jessica.martinez33@gmail.com,5554727544,2023-05-28,Retail,Germany,Berlin,10115,4082.378095467066
CUST_1173,Michael Johnson,MICHAEL.JOHNSON98@GMAIL.COM,+1-555-833-9381,2022-03-22,Retail,France,Paris,,607.1205344027012
CUST_1174,Jessica Johnson,jessica.johnson57@gmail.com,5557448209,2022-07-27,Retail,UK,Manchester,M1 1AE,5015.502680082988
CUST_1175,Jessica Jones,jessica.jones84@gmail.com,5555383032,02-Sep-2023,Wholesale,France,Lyon,69001,1320.8530616453932
CUST_1176,  Jessica Davis ,,,2022-12-21,Wholesale,USA,New York,10001,4069.6062342146824
CUST_1177,Emily Brown,EMILY.BROWN16@GMAIL.COM,5559675300,05/16/2022,Retail,USA,Chicago,60601,3572.0269011216346
CUST_1178,Michael Martinez,michael.martinez73@gmail.com,(555) 876-2831,03/22/2023,Wholesale,Germany,Berlin,10115,7751.116825922383
CUST_1179,David Garcia,david.garcia63@gmail.com,(555) 839-3768,2021.08.26,Corporate,UK,London,SW1A 1AA,8051.388065164038
CUST_1180,  Robert Williams ,robert.williams6@gmail.com,(555) 475-7764,01/03/2023,Retail,France,New York,M1 1AE,1618.7875356519712
CUST_1181,Sarah Garcia,sarah.garcia47@gmail.com,555-772-6567,19-May-2023,Retail,USA,Los Angeles,90001,3728.8567550543394
CUST_1182,Jessica Davis,jessica.davis37@gmail.com,5552454982,01/31/2023,Wholesale,France,Paris,75001,3796.1962942151335
CUST_1183,  John Johnson ,invalid.email,5559148906,2021-02-18,Retail,USA,Los Angeles,90001,1598.963394967242
CUST_1184,Jessica Johnson,jessica.johnson53@gmail.com,,2021.10.21,Retail,UK,Manchester,,8004.689700006786
CUST_1185,José,sarah.davis80@gmail.com,(555) 199-6407,2022.01.08,Wholesale,Canada,Toronto,,7101.56045052069
CUST_1186,Jessica Williams,jessica.williams88@gmail.com,,2021.04.01,Corporate,Canada,Toronto,M5H 2N2,1984.7796843406438
CUST_1187,David Garcia,david.garcia17@gmail.com,+1-555-569-9053,2022.09.05,Corporate,Canada,Toronto,M5H 2N2,3730.5468950786108
CUST_1188,Ashley Martinez,ashley.martinez57@gmail.com,+1-555-870-5009,01/12/2022,Wholesale,USA,Los Angeles,90001,1147.4697460794907
CUST_1189,Michael Rodriguez,,+1-555-875-5259,2022.04.13,Corporate,UK,Manchester,M1 1AE,6319.245311221135
CUST_1190,  Jane Miller ,jane.miller66@gmail.com,5554505838,2023.04.21,Retail,UK,London,,1301.5820530313347
CUST_1191,Jane Garcia,jane.garcia80@gmail.com,(555) 805-8285,2022.04.29,Wholesale,USA,Los Angeles,90001,9860.748269386686
CUST_1192,William Johnson,,+1-555-438-8378,2022-07-12,Retail,USA,Los Angeles,,7828.7525394098375
CUST_1193,David Rodriguez,david.rodriguez48@gmail.com,555-816-5225,2021-06-17,Retail,USA,Los Angeles,90001,3963.361640881551
CUST_1194,Jessica Miller,jessica.miller11@gmail.com,+1-555-681-5510,2022.01.18,Corporate,France,Paris,75001,5827.782929565609
CUST_1195,Ashley Miller,,,2022-11-06,Wholesale,USA,New York,10001,9122.283980542446
CUST_1196,  Emily Martinez ,emily.martinez53@gmail.com,5558793294,07/13/2023,Retail,Canada,Toronto,M5H 2N2,5585.582875918679
CUST_1197,  Emily Rodriguez ,emily.rodriguez65@gmail.com,,16-Jan-2022,VIP,UK,London,SW1A 1AA,1827.5350153397562
CUST_1198,Michael Davis,michael.davis58@gmail.com,5553951425,2023-01-14,Retail,France,Paris,,3849.163220253477
CUST_1199,Robert Johnson,robert.johnson34@gmail.com,555-326-7076,07/19/2022,Retail,UK,London,SW1A 1AA,8447.134163794479
CUST_1200,Sarah Brown,,+1-555-677-6942,08-Jul-2022,Retail,France,Paris,75001,6477.708858297217
CUST_1201,Ashley Miller,ashley.miller6@gmail.com,,2021-05-30,Corporate,UK,Manchester,M1 1AE,6542.171404904623
CUST_1202,Robert Martinez,robert.martinez80@gmail.com,,11/25/2021,Corporate,UK,Manchester,M1 1AE,8681.532708316043
CUST_1203,Sarah Rodriguez,sarah.rodriguez83@gmail.com,5556815992,01/23/2023,Retail,UK,Manchester,M1 1AE,8950.333268878796
CUST_1204,Emily Williams,emily.williams8@gmail.com,(555) 586-8206,2022-10-17,Wholesale,UK,London,SW1A 1AA,9205.94646061642
CUST_1205,Jane Martinez,jane.martinez95@gmail.com,555-789-5831,22-Dec-2021,Retail,USA,Chicago,60601,1039.0070132062456
CUST_1206,Jessica Johnson,jessica.johnson32@gmail.com,,2022.02.21,Corporate,Canada,Toronto,M5H 2N2,5486.847419434699
CUST_1207,Ashley Martinez,ashley.martinez90@gmail.com,,06/28/2021,Retail,UK,Manchester,M1 1AE,7431.044260061354
CUST_1208,Jessica Garcia,jessica.garcia72@gmail.com,555-979-7295,2022-08-18,Retail,USA,New York,10001,7593.575766757436
CUST_1209,William Johnson,william.johnson2@gmail.com,555-363-4734,02/16/2022,VIP,UK,Manchester,M1 1AE,6106.490399503038
CUST_1210,Jessica Williams,,5551284467,01/17/2022,Retail,UK,Manchester,M1 1AE,1751.1946183183743
CUST_1211,David Miller,david.miller14@gmail.com,(555) 697-5963,2022.04.24,Retail,France,Paris,75001,7994.463484022477
CUST_1212,Jane Martinez,JANE.MARTINEZ38@GMAIL.COM,+1-555-251-1197,2021.12.22,Wholesale,France,Lyon,69001,7229.102201797962
CUST_1213,Jane Martinez,jane.martinez49@gmail.com,+1-555-365-6966,2023-02-25,VIP,France,Lyon,69001,952.7441383354593
CUST_1214,Robert Garcia,robert.garcia21@gmail.com,555-838-9332,2021.10.27,Retail,USA,New York,10001,4691.717264276325
CUST_1215,Jessica Smith,,(555) 863-9467,06/01/2021,Retail,Germany,Berlin,10115,1822.3762552658554
CUST_1216,Jane Brown,jane.brown52@gmail.com,(555) 515-8814,2023-04-14,Retail,Canada,Toronto,M5H 2N2,3441.0227525584214
CUST_1217,Michael Martinez,MICHAEL.MARTINEZ10@GMAIL.COM,,2022-11-20,Wholesale,USA,Chicago,60601,279.0028128362858
CUST_1218,John Williams,john.williams29@gmail.com,,2023.02.09,Retail,France,Lyon,69001,4063.265697266507
CUST_1219,Michael Davis,michael.davis50@gmail.com,5557019209,06/30/2023,Wholesale,UK,London,SW1A 1AA,5543.781519446484
CUST_1220,William Jones,william.jones60@gmail.com,,22-May-2022,VIP,UK,London,SW1A 1AA,6233.8676689881595
CUST_1221,Robert Martinez,,555-483-7192,2022-11-23,Retail,UK,London,SW1A 1AA,6668.55441677423
CUST_1222,Ashley Davis,ashley.davis12@gmail.com,5559868950,07/10/2022,Retail,Germany,Berlin,10115,8379.283999714353
CUST_1223,Emily Brown,emily.brown45@gmail.com,,2022.02.22,Retail,UK,London,SW1A 1AA,2233.0827820297272
CUST_1224,Sarah Jones,sarah.jones60@gmail.com,555-991-9605,2022.01.04,Retail,Canada,Toronto,M5H 2N2,1292.7700421408326
CUST_1225,Ashley Jones,ashley.jones60@gmail.com,+1-555-593-3873,2023-09-12,Corporate,Canada,Toronto,M5H 2N2,8530.218001789464
CUST_1226,Robert Garcia,ROBERT.GARCIA83@GMAIL.COM,+1-555-595-7223,2022.03.19,Retail,Germany,Berlin,10115,1650.466867437234
CUST_1227,  Jane Martinez ,jane.martinez69@gmail.com,,2021.03.30,Retail,Germany,Berlin,10115,9750.124805228334
CUST_1228,John Martinez,john.martinez60@gmail.com,+1-555-450-4683,2022-09-09,Wholesale,France,Paris,75001,8441.128471046506
CUST_1229,William Miller,william.miller14@gmail.com,(555) 416-4382,2021-09-17,Retail,USA,Los Angeles,90001,5058.678398307032
CUST_1230,Michael Jones,michael.jones11@gmail.com,555-329-3459,2023-06-26,Wholesale,Germany,London,75001,9816.07210672805
CUST_1231,John Garcia,john.garcia24@gmail.com,+1-555-384-2959,21-May-2021,Retail,UK,London,SW1A 1AA,1064.0296181692415
CUST_1232,William Smith,william.smith94@gmail.com,(555) 765-4226,2021-12-07,Corporate,France,Lyon,69001,3100.3510356335064
CUST_1233,  John Rodriguez ,john.rodriguez14@gmail.com,+1-555-465-9172,08/05/2023,VIP,France,Lyon,69001,6418.421708902053
CUST_1234,Sarah Johnson,,(555) 570-1199,2022-01-03,Wholesale,UK,London,SW1A 1AA,3565.0679978844696
CUST_1235,  David Smith ,david.smith99@gmail.com,555-960-9587,10/23/2022,VIP,Germany,Berlin,10115,9290.88826460984
CUST_1236,  Emily Miller ,,555-333-4318,2022.04.23,Retail,Germany,Berlin,10115,749.6982729603939
CUST_1237,Ashley Miller,ashley.miller26@gmail.com,(555) 472-1538,2022.04.07,Retail,Canada,Toronto,M5H 2N2,5539.177137403549
CUST_1238,Sarah Miller,sarah.miller52@gmail.com,5555082619,2023.02.11,Wholesale,USA,New York,10001,5949.5760472116335
CUST_1239,Robert Miller,robert.miller43@gmail.com,(555) 437-9313,07/07/2022,Wholesale,France,Paris,75001,6562.008425394519
CUST_1240,  Robert Rodriguez ,robert.rodriguez9@gmail.com,555-168-5447,2023.06.02,Retail,USA,Chicago,60601,2631.095610984963
CUST_1241,Emily Williams,emily.williams41@gmail.com,,2022-11-28,Retail,USA,Chicago,60601,3709.207632446658
CUST_1242,Jessica Williams,,(555) 966-9810,2021.06.18,Retail,UK,Manchester,M1 1AE,8452.437243683278
CUST_1243,Emily Rodriguez,emily.rodriguez78@gmail.com,+1-555-993-2301,07/01/2023,Retail,USA,New York,,2029.9334128045823
CUST_1244,Robert Garcia,robert.garcia63@gmail.com,(555) 917-1917,02/13/2021,Retail,Germany,Berlin,10115,8285.991687016285
CUST_1245,Robert Williams,,555-557-9567,12/18/2021,Corporate,France,Paris,75001,5670.28868673715
CUST_1246,François,,5553535009,03-Jun-2022,Retail,France,Paris,75001,7645.656360821413
CUST_1247,Michael Smith,michael.smith95@gmail.com,,2023-07-30,Retail,UK,London,SW1A 1AA,7164.712926008368
CUST_1248,Jane Smith,JANE.SMITH61@GMAIL.COM,+1-555-806-5015,2023.05.31,Wholesale,France,Lyon,69001,2154.3638043103024
CUST_1249,Michael Davis,michael.davis15@gmail.com,(555) 333-8472,2022.10.03,Wholesale,France,Lyon,69001,5731.246090695341
CUST_1250,  Robert Williams ,robert.williams36@gmail.com,+1-555-281-1659,2021.05.29,Corporate,France,Lyon,69001,8690.459212770415
CUST_1251,Jane Williams,JANE.WILLIAMS59@GMAIL.COM,5557235354,2022.09.06,Wholesale,Canada,Toronto,M5H 2N2,4377.9507443391
CUST_1252,Robert Davis,robert.davis5@gmail.com,5556655546,2021.12.16,Retail,UK,Manchester,M1 1AE,9669.248625210836
CUST_1253,Ashley Miller,ashley.miller70@gmail.com,555-193-4113,2022-07-08,Corporate,France,Paris,75001,4576.929491007008
CUST_1254,Ashley Williams,ashley.williams20@gmail.com,555-850-2043,10-Oct-2022,Wholesale,USA,New York,10001,1513.5778030120584
CUST_1255,Jessica Rodriguez,jessica.rodriguez61@gmail.com,5552359561,02-May-2023,Retail,USA,New York,10001,3955.403332768965
CUST_1256,Robert Rodriguez,robert.rodriguez19@gmail.com,+1-555-410-1997,2023-02-02,Wholesale,USA,Chicago,60601,9521.853823266318
CUST_1257,Jessica Miller,,5553124728,2021-06-13,VIP,USA,Chicago,60601,3265.236408464557
CUST_1258,Sarah Brown,sarah.brown28@gmail.com,+1-555-349-8819,2023-05-22,Retail,France,Paris,75001,8694.171782683923
CUST_1259,Michael Miller,michael.miller41gmail.com,5555752610,29-Mar-2023,Retail,France,Lyon,69001,8824.381748650709
CUST_1260,Ashley Smith,ashley.smith73gmail.com,555-649-1836,2022-08-11,Retail,France,Lyon,69001,3566.8465908864146
CUST_1261,François,ashley.davis5@gmail.com,5554262196,2021-05-23,Retail,UK,London,SW1A 1AA,924.250814701258
CUST_1262,Emily Rodriguez,emily.rodriguez77@gmail.com,(555) 301-8836,09/28/2023,Retail,France,Lyon,69001,7273.1233006723005
CUST_1263,David Miller,david.miller49@gmail.com,(555) 219-8240,2023-04-16,Wholesale,USA,Los Angeles,90001,3183.9717602384617
CUST_1264,William Martinez,william.martinez8gmail.com,5551858799,2023.03.23,Retail,Canada,Toronto,M5H 2N2,7850.9437811499665
CUST_1265,Müller,sarah.smith47gmail.com,,07/30/2021,VIP,France,Lyon,69001,4482.282997778288
CUST_1266,John Martinez,,555-655-4522,25-Apr-2023,Corporate,UK,London,SW1A 1AA,4904.140749191954
CUST_1267,Jessica Garcia,JESSICA.GARCIA61@GMAIL.COM,5557128982,2022-12-11,Wholesale,Germany,Berlin,10115,7801.303126810514
CUST_1268,Jane Martinez,JANE.MARTINEZ28@GMAIL.COM,(555) 407-1157,2022-02-10,Corporate,USA,Los Angeles,90001,3885.3969775101164
CUST_1269,Jessica Johnson,invalid.email,5556958041,25-Mar-2021,Retail,France,Paris,75001,4486.960718696854
CUST_1270,Michael Rodriguez,michael.rodriguez28@gmail.com,555-981-2827,24-Apr-2023,Retail,Germany,Berlin,10115,3824.2856408192592
CUST_1271,David Davis,,(555) 837-8252,2022.03.06,Wholesale,UK,Manchester,M1 1AE,3736.6711012450714
CUST_1272,William Johnson,william.johnson98@gmail.com,,21-Jun-2023,Corporate,USA,Los Angeles,90001,5306.871111324448
CUST_1273,Müller,,555-703-8475,25-Apr-2021,Corporate,USA,Chicago,60601,8107.114500561392
CUST_1274,Jane Brown,jane.brown55@gmail.com,+1-555-100-5124,2022-05-29,Retail,USA,Los Angeles,90001,3681.506288033402
CUST_1275,Jessica Johnson,jessica.johnson35@gmail.com,555-872-7671,12-Jul-2022,VIP,Canada,Toronto,M5H 2N2,5290.121733323594
CUST_1276,William Martinez,WILLIAM.MARTINEZ33@GMAIL.COM,5557155435,2021-02-12,Retail,USA,Chicago,60601,6740.2005218817485
CUST_1277,David Martinez,david.martinez82@gmail.com,555-604-3892,06/17/2022,Corporate,USA,New York,10001,2767.4505184061845
CUST_1278,John Garcia,john.garcia23@gmail.com,(555) 436-9311,17-Apr-2021,VIP,Germany,Berlin,10115,2847.4757685336863
CUST_1279,William Smith,william.smith11@gmail.com,(555) 594-9424,08/13/2022,Retail,USA,New York,10001,9340.789957532203
CUST_1280,Jessica Davis,jessica.davis19@gmail.com,(555) 390-5909,2021.01.05,Corporate,USA,Chicago,,7262.992275977777
CUST_1281,William Davis,WILLIAM.DAVIS9@GMAIL.COM,,2021-09-18,Retail,UK,London,SW1A 1AA,5814.148094610758
CUST_1282,Ashley Garcia,ASHLEY.GARCIA36@GMAIL.COM,(555) 354-6589,2023.08.15,Retail,USA,Los Angeles,90001,6512.428538764058
CUST_1283,Robert Garcia,robert.garcia52@gmail.com,5553819242,2022-07-18,Wholesale,France,Lyon,69001,390.0644867238418
CUST_1284,David Jones,david.jones11@gmail.com,5554168209,12-Nov-2022,Wholesale,UK,Manchester,M1 1AE,6219.2193590607985
CUST_1285,Michael Smith,michael.smith39@gmail.com,5552143984,2023-08-23,VIP,UK,London,SW1A 1AA,5144.137844919599
CUST_1286,Ashley Jones,ashley.jones92@gmail.com,,06/18/2021,Wholesale,UK,London,SW1A 1AA,5502.921829816413
CUST_1287,Ashley Jones,ashley.jones58@gmail.com,(555) 426-9348,2023-01-28,Retail,UK,Manchester,M1 1AE,3658.2958856250893
CUST_1288,John Davis,john.davis54@gmail.com,(555) 581-9122,2021.08.21,Corporate,Canada,Toronto,,906.5915873581247
CUST_1289,  Ashley Williams ,ashley.williams68@gmail.com,,2022.12.02,VIP,USA,Los Angeles,,2014.0584127593168
CUST_1290,Ashley Smith,invalid.email,(555) 167-8078,2022-12-28,Retail,Germany,Berlin,10115,9512.37266080545
CUST_1291,François,david.martinez86@gmail.com,(555) 789-5991,2023-03-18,VIP,USA,New York,10001,4146.125666482247
CUST_1292,John Jones,john.jones34@gmail.com,5551968261,2021-12-09,Retail,France,Paris,75001,4720.163242725555
CUST_1293,Jessica Johnson,jessica.johnson24@gmail.com,(555) 450-9824,16-May-2022,Corporate,Germany,London,M5H 2N2,621.826919549046
CUST_1294,Michael Rodriguez,michael.rodriguez7@gmail.com,5559423992,04/30/2021,Retail,USA,New York,,471.9056724854078
CUST_1295,Jane Jones,jane.jones12@gmail.com,(555) 298-2781,2021.11.30,Retail,USA,Chicago,60601,7200.096325762901
CUST_1296,David Williams,david.williams55@gmail.com,5558814797,2023.01.20,Retail,France,Paris,75001,5427.1371747990015
CUST_1297,Ashley Jones,ashley.jones44@gmail.com,,07-May-2023,Wholesale,France,Lyon,69001,5136.18924374104
CUST_1298,David Jones,david.jones97@gmail.com,(555) 613-6003,2023-03-28,Retail,France,Lyon,69001,2506.93285118442
CUST_1299,John Johnson,john.johnson39@gmail.com,+1-555-427-9690,01/18/2022,Retail,USA,Chicago,60601,7473.03224313623
CUST_1300,Ashley Williams,ashley.williams22@gmail.com,+1-555-583-2686,07/16/2022,Wholesale,USA,Los Angeles,90001,1765.5421331740697
CUST_1301,Ashley Williams,ashley.williams26@gmail.com,,2023-08-18,VIP,USA,Chicago,60601,1980.3539622440983
CUST_1302,Jessica Garcia,jessica.garcia45@gmail.com,,2022.02.09,Retail,Canada,Toronto,M5H 2N2,4661.050496347927
CUST_1303,Michael Jones,MICHAEL.JONES54@GMAIL.COM,555-684-3532,2022.06.20,Retail,France,Lyon,69001,2934.170634908215
CUST_1304,Emily Davis,emily.davis62@gmail.com,+1-555-431-3562,04-Nov-2022,Retail,Germany,Berlin,,2549.883514208149
CUST_1305,Michael Rodriguez,,555-296-7491,2023-04-20,Retail,USA,Los Angeles,90001,6487.852681077983
CUST_1306,  John Garcia ,john.garcia69@gmail.com,555-904-3814,2022-02-07,Corporate,France,Lyon,,6544.620277663591
CUST_1307,Jane Williams,,(555) 972-3587,2021.08.13,Corporate,UK,London,SW1A 1AA,8262.7189910193
CUST_1308,Ashley Williams,ashley.williams21@gmail.com,(555) 724-3574,2022.08.14,Wholesale,USA,Chicago,60601,4235.314813032461
CUST_1309,  Jessica Miller ,,(555) 433-9461,2021.12.26,Retail,UK,London,,823.5424011588874
CUST_1310,Robert Brown,,5555857830,07-Feb-2023,Corporate,UK,Manchester,M1 1AE,2809.297210722431
CUST_1311,Jessica Williams,jessica.williams46@gmail.com,(555) 898-5413,22-Feb-2022,Wholesale,France,Lyon,69001,9802.054085648488
CUST_1312,Emily Martinez,emily.martinez89@gmail.com,(555) 334-5306,2022-12-06,Corporate,Germany,Berlin,10115,6002.959894803751
CUST_1313,Müller,sarah.smith74@gmail.com,(555) 583-5974,2023-02-09,Wholesale,USA,Chicago,60601,7126.3971395301005
CUST_1314,  David Johnson ,david.johnson50@gmail.com,(555) 479-3375,19-Apr-2021,Corporate,UK,Manchester,,172.8425132916039
CUST_1315,John Williams,john.williams2@gmail.com,+1-555-413-6467,08/20/2021,Wholesale,UK,London,SW1A 1AA,5230.236748606956
CUST_1316,Jessica Miller,jessica.miller72@gmail.com,(555) 844-6798,2022.10.18,Retail,Canada,Toronto,M5H 2N2,471.53370956485094
CUST_1317,Jessica Jones,jessica.jones77@gmail.com,5559496166,22-Oct-2022,VIP,Germany,Berlin,10115,5735.379099705335
CUST_1318,Jessica Rodriguez,jessica.rodriguez26@gmail.com,5555606046,04/10/2022,Wholesale,France,New York,M1 1AE,9215.631411397146
CUST_1319,Emily Miller,emily.miller10@gmail.com,(555) 535-7447,2021-06-09,Wholesale,UK,London,SW1A 1AA,9687.349391954038
CUST_1320,Robert Davis,robert.davis93@gmail.com,,05-May-2023,Retail,USA,New York,10001,5451.47148635035
CUST_1321,David Williams,DAVID.WILLIAMS86@GMAIL.COM,(555) 105-7620,2022.12.12,Wholesale,USA,Chicago,,4636.227571996938
CUST_1322,  William Miller ,william.miller75@gmail.com,5551567697,06-Jul-2023,Wholesale,Germany,Berlin,10115,9455.66923306009
CUST_1323,John Jones,john.jones79@gmail.com,(555) 462-3292,02/11/2023,Retail,USA,Los Angeles,90001,6768.737336767282
CUST_1324,Jessica Miller,jessica.miller19@gmail.com,5555675492,07/12/2021,Retail,France,Lyon,69001,742.5028674302537
CUST_1325,Sarah Rodriguez,sarah.rodriguez42@gmail.com,5551194313,04-Jan-2023,Wholesale,UK,London,SW1A 1AA,4710.683218908226
CUST_1326,John Johnson,john.johnson86@gmail.com,5553135193,2021-01-01,Corporate,Canada,Toronto,M5H 2N2,2478.4256827966087
CUST_1327,William Garcia,,555-401-7119,07/04/2023,Wholesale,France,Paris,75001,4751.062782341947
CUST_1328,Robert Martinez,robert.martinez96@gmail.com,(555) 124-6273,2023.03.24,Retail,Germany,Berlin,10115,4609.109162862981
CUST_1329,  David Garcia ,,(555) 537-7265,2023-09-20,Wholesale,Germany,Berlin,10115,5863.233547865946
CUST_1330,David Jones,david.jones94@gmail.com,+1-555-433-4267,06/01/2022,Retail,Germany,Berlin,10115,3632.027854457587
CUST_1331,Jane Jones,jane.jones41@gmail.com,,2023-03-31,Retail,USA,New York,10001,1726.2774496136878
CUST_1332,Ashley Miller,ashley.miller2@gmail.com,555-732-9240,04/21/2021,Retail,USA,Los Angeles,,5086.822402440567
CUST_1333,Jessica Brown,jessica.brown20@gmail.com,555-550-5488,2022.05.23,Retail,UK,Manchester,M1 1AE,8319.008555023045
CUST_1334,Ashley Brown,ashley.brown59@gmail.com,,2021.05.28,Retail,Germany,Berlin,,6673.721057869263
CUST_1335,William Garcia,william.garcia19@gmail.com,(555) 348-3628,27-Jul-2023,Retail,France,Paris,75001,3449.841872659637
CUST_1336,Michael Garcia,michael.garcia64@gmail.com,+1-555-433-8859,2021.03.15,Retail,UK,Manchester,M1 1AE,9361.677925312686
CUST_1337,William Smith,william.smith41@gmail.com,555-838-8698,2022.12.13,Retail,France,Lyon,,9130.854955366904
CUST_1338,John Johnson,john.johnson15@gmail.com,(555) 147-7390,31-Aug-2023,Wholesale,USA,Chicago,60601,2172.549153902578
CUST_1339,John Miller,john.miller87@gmail.com,,2021.11.10,Retail,France,Lyon,69001,490.23409269159345
CUST_1340,Jane Rodriguez,,+1-555-355-5589,2021.09.05,Retail,UK,London,SW1A 1AA,7438.956212672546
CUST_1341,Jane Davis,jane.davis34@gmail.com,555-721-7144,13-Feb-2023,Corporate,USA,Chicago,60601,8293.341587356617
